"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"72","Basin","ZONE 1","Oxygen_Dissolved_Field",7.31,7,63.6363636363636,11.8272496452624,40.4553802954853,86.817346977242,1878.22782608696,349.081376125568,1194.04090120716,2562.41475096675
"73","Basin","ZONE 1","Oxygen_Dissolved_Field",7.48,8,72.7272727272727,11.8850114800236,49.4330782705814,96.0214671839641,2146.54608695652,350.786217180823,1459.01773500906,2834.07443890398
"74","Basin","ZONE 1","Oxygen_Dissolved_Field",8.33,9,81.8181818181818,11.0799026403858,60.1019716908154,100,2414.86434782609,327.023422777966,1773.91021708026,3055.81847857191
"75","Basin","ZONE 1","Oxygen_Dissolved_Field",8.41,10,90.9090909090909,8.16468133056117,74.9066095559444,100,2683.18260869565,240.980640468742,2210.86923240552,3155.49598498578
"76","Basin","ZONE 1","Oxygen_Dissolved_Field",8.56,11,100,0,100,100,2951.50086956522,0,2951.50086956522,2951.50086956522
"77","Basin","ZONE 2","Oxygen_Dissolved_Field",0.54,0,0,0,0,0,0,0,0,0
"78","Basin","ZONE 2","Oxygen_Dissolved_Field",0.69,0,0,0,0,0,0,0,0,0
"79","Basin","ZONE 2","Oxygen_Dissolved_Field",0.73,0,0,0,0,0,0,0,0,0
"80","Basin","ZONE 2","Oxygen_Dissolved_Field",0.84,0,0,0,0,0,0,0,0,0
"81","Basin","ZONE 2","Oxygen_Dissolved_Field",1.64,0,0,0,0,0,0,0,0,0
"82","Basin","ZONE 2","Oxygen_Dissolved_Field",1.81,0,0,0,0,0,0,0,0,0
"83","Basin","ZONE 2","Oxygen_Dissolved_Field",2.16,0,0,0,0,0,0,0,0,0
"84","Basin","ZONE 2","Oxygen_Dissolved_Field",2.28,0,0,0,0,0,0,0,0,0
"85","Basin","ZONE 2","Oxygen_Dissolved_Field",2.38,0,0,0,0,0,0,0,0,0
"86","Basin","ZONE 2","Oxygen_Dissolved_Field",2.51,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"87","Basin","ZONE 2","Oxygen_Dissolved_Field",2.62,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"88","Basin","ZONE 2","Oxygen_Dissolved_Field",2.92,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"89","Basin","ZONE 2","Oxygen_Dissolved_Field",3,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"90","Basin","ZONE 2","Oxygen_Dissolved_Field",3.16,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"91","Basin","ZONE 2","Oxygen_Dissolved_Field",3.22,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"92","Basin","ZONE 2","Oxygen_Dissolved_Field",3.49,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"93","Basin","ZONE 2","Oxygen_Dissolved_Field",3.64,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"94","Basin","ZONE 2","Oxygen_Dissolved_Field",3.77,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"95","Basin","ZONE 2","Oxygen_Dissolved_Field",3.87,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"96","Basin","ZONE 2","Oxygen_Dissolved_Field",3.99,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"97","Basin","ZONE 2","Oxygen_Dissolved_Field",4.09,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"98","Basin","ZONE 2","Oxygen_Dissolved_Field",4.15,1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"99","Basin","ZONE 2","Oxygen_Dissolved_Field",4.28,2,40,21.5790821166523,0,82.2942237680709,294.9516,159.11961992095,0,606.820324278763
"100","Basin","ZONE 2","Oxygen_Dissolved_Field",4.91,2,40,21.5790821166523,0,82.2942237680709,294.9516,159.11961992095,0,606.820324278763
"101","Basin","ZONE 2","Oxygen_Dissolved_Field",5.05,3,60,20.8726642758719,19.0903297578953,100,442.4274,153.910643110781,140.768082665471,744.086717334529
"102","Basin","ZONE 2","Oxygen_Dissolved_Field",5.2,3,60,20.8726642758719,19.0903297578953,100,442.4274,153.910643110781,140.768082665471,744.086717334529
"103","Basin","ZONE 2","Oxygen_Dissolved_Field",5.23,4,80,17.7450972207176,45.2202485452317,100,589.9032,130.848620435155,333.444616520344,846.361783479656
"104","Basin","ZONE 2","Oxygen_Dissolved_Field",5.74,4,80,17.7450972207176,45.2202485452317,100,589.9032,130.848620435155,333.444616520344,846.361783479656
"105","Basin","ZONE 2","Oxygen_Dissolved_Field",6.24,4,80,17.7450972207176,45.2202485452317,100,589.9032,130.848620435155,333.444616520344,846.361783479656
"106","Basin","ZONE 2","Oxygen_Dissolved_Field",6.86,5,100,0,100,100,737.379,0,737.379,737.379
"107","Basin","ZONE 2","Oxygen_Dissolved_Field",6.99,5,100,0,100,100,737.379,0,737.379,737.379
"108","Basin","ZONE 2","Oxygen_Dissolved_Field",7.21,5,100,0,100,100,737.379,0,737.379,737.379
"109","Basin","ZONE 2","Oxygen_Dissolved_Field",7.22,5,100,0,100,100,737.379,0,737.379,737.379
"110","Basin","ZONE 2","Oxygen_Dissolved_Field",7.31,5,100,0,100,100,737.379,0,737.379,737.379
"111","Basin","ZONE 2","Oxygen_Dissolved_Field",7.48,5,100,0,100,100,737.379,0,737.379,737.379
"112","Basin","ZONE 2","Oxygen_Dissolved_Field",8.33,5,100,0,100,100,737.379,0,737.379,737.379
"113","Basin","ZONE 2","Oxygen_Dissolved_Field",8.41,5,100,0,100,100,737.379,0,737.379,737.379
"114","Basin","ZONE 2","Oxygen_Dissolved_Field",8.56,5,100,0,100,100,737.379,0,737.379,737.379
"115","Basin","ZONE 3","Oxygen_Dissolved_Field",0.54,1,14.2857142857143,12.0630405203407,0,37.9288392496293,192.380739130435,162.448765602447,0,510.774469044219
"116","Basin","ZONE 3","Oxygen_Dissolved_Field",0.69,1,14.2857142857143,12.0630405203407,0,37.9288392496293,192.380739130435,162.448765602447,0,510.774469044219
"117","Basin","ZONE 3","Oxygen_Dissolved_Field",0.73,1,14.2857142857143,12.0630405203407,0,37.9288392496293,192.380739130435,162.448765602447,0,510.774469044219
"118","Basin","ZONE 3","Oxygen_Dissolved_Field",0.84,1,14.2857142857143,12.0630405203407,0,37.9288392496293,192.380739130435,162.448765602447,0,510.774469044219
"119","Basin","ZONE 3","Oxygen_Dissolved_Field",1.64,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"120","Basin","ZONE 3","Oxygen_Dissolved_Field",1.81,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"121","Basin","ZONE 3","Oxygen_Dissolved_Field",2.16,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"122","Basin","ZONE 3","Oxygen_Dissolved_Field",2.28,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"123","Basin","ZONE 3","Oxygen_Dissolved_Field",2.38,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"124","Basin","ZONE 3","Oxygen_Dissolved_Field",2.51,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"125","Basin","ZONE 3","Oxygen_Dissolved_Field",2.62,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"126","Basin","ZONE 3","Oxygen_Dissolved_Field",2.92,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"127","Basin","ZONE 3","Oxygen_Dissolved_Field",3,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"128","Basin","ZONE 3","Oxygen_Dissolved_Field",3.16,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"129","Basin","ZONE 3","Oxygen_Dissolved_Field",3.22,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"130","Basin","ZONE 3","Oxygen_Dissolved_Field",3.49,2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"131","Basin","ZONE 3","Oxygen_Dissolved_Field",3.64,3,42.8571428571429,15.0733572313662,13.3139055575588,72.400380156727,577.142217391304,202.987652374312,179.293729431317,974.990705351292
"132","Basin","ZONE 3","Oxygen_Dissolved_Field",3.77,3,42.8571428571429,15.0733572313662,13.3139055575588,72.400380156727,577.142217391304,202.987652374312,179.293729431317,974.990705351292
"133","Basin","ZONE 3","Oxygen_Dissolved_Field",3.87,3,42.8571428571429,15.0733572313662,13.3139055575588,72.400380156727,577.142217391304,202.987652374312,179.293729431317,974.990705351292
"134","Basin","ZONE 3","Oxygen_Dissolved_Field",3.99,4,57.1428571428571,17.5441406576133,22.7569733142301,91.5287409714842,769.522956521739,236.260832298398,306.460234259422,1232.58567878406
"135","Basin","ZONE 3","Oxygen_Dissolved_Field",4.09,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"136","Basin","ZONE 3","Oxygen_Dissolved_Field",4.15,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"137","Basin","ZONE 3","Oxygen_Dissolved_Field",4.28,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"138","Basin","ZONE 3","Oxygen_Dissolved_Field",4.91,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"139","Basin","ZONE 3","Oxygen_Dissolved_Field",5.05,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"140","Basin","ZONE 3","Oxygen_Dissolved_Field",5.2,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"141","Basin","ZONE 3","Oxygen_Dissolved_Field",5.23,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"142","Basin","ZONE 3","Oxygen_Dissolved_Field",5.74,5,71.4285714285714,13.4306294463506,45.1050214240212,97.7521214331217,961.903695652174,180.865609391313,607.41361520331,1316.39377610104
"143","Basin","ZONE 3","Oxygen_Dissolved_Field",6.24,6,85.7142857142857,12.1397319922628,61.920848227482,100,1154.28443478261,163.481542946183,833.866498471052,1474.70237109416
"144","Basin","ZONE 3","Oxygen_Dissolved_Field",6.86,6,85.7142857142857,12.1397319922628,61.920848227482,100,1154.28443478261,163.481542946183,833.866498471052,1474.70237109416
"145","Basin","ZONE 3","Oxygen_Dissolved_Field",6.99,6,85.7142857142857,12.1397319922628,61.920848227482,100,1154.28443478261,163.481542946183,833.866498471052,1474.70237109416
"146","Basin","ZONE 3","Oxygen_Dissolved_Field",7.21,6,85.7142857142857,12.1397319922628,61.920848227482,100,1154.28443478261,163.481542946183,833.866498471052,1474.70237109416
"147","Basin","ZONE 3","Oxygen_Dissolved_Field",7.22,7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"148","Basin","ZONE 3","Oxygen_Dissolved_Field",7.31,7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"149","Basin","ZONE 3","Oxygen_Dissolved_Field",7.48,7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"150","Basin","ZONE 3","Oxygen_Dissolved_Field",8.33,7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"151","Basin","ZONE 3","Oxygen_Dissolved_Field",8.41,7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"152","Basin","ZONE 3","Oxygen_Dissolved_Field",8.56,7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"153","Basin","ZONE 4","Oxygen_Dissolved_Field",0.54,0,0,0,0,0,0,0,0,0
"154","Basin","ZONE 4","Oxygen_Dissolved_Field",0.69,0,0,0,0,0,0,0,0,0
"155","Basin","ZONE 4","Oxygen_Dissolved_Field",0.73,0,0,0,0,0,0,0,0,0
"156","Basin","ZONE 4","Oxygen_Dissolved_Field",0.84,0,0,0,0,0,0,0,0,0
"157","Basin","ZONE 4","Oxygen_Dissolved_Field",1.64,0,0,0,0,0,0,0,0,0
"158","Basin","ZONE 4","Oxygen_Dissolved_Field",1.81,0,0,0,0,0,0,0,0,0
"159","Basin","ZONE 4","Oxygen_Dissolved_Field",2.16,0,0,0,0,0,0,0,0,0
"160","Basin","ZONE 4","Oxygen_Dissolved_Field",2.28,1,20,16.7628858142868,0,52.8546524729595,382.845636363636,320.87988434308,0,1011.75865303945
"161","Basin","ZONE 4","Oxygen_Dissolved_Field",2.38,2,40,19.5957752551918,1.59298625068282,78.4070137493172,765.691272727273,375.107852380636,30.4933917430594,1500.88915371149
"162","Basin","ZONE 4","Oxygen_Dissolved_Field",2.51,2,40,19.5957752551918,1.59298625068282,78.4070137493172,765.691272727273,375.107852380636,30.4933917430594,1500.88915371149
"163","Basin","ZONE 4","Oxygen_Dissolved_Field",2.62,2,40,19.5957752551918,1.59298625068282,78.4070137493172,765.691272727273,375.107852380636,30.4933917430594,1500.88915371149
"164","Basin","ZONE 4","Oxygen_Dissolved_Field",2.92,2,40,19.5957752551918,1.59298625068282,78.4070137493172,765.691272727273,375.107852380636,30.4933917430594,1500.88915371149
"165","Basin","ZONE 4","Oxygen_Dissolved_Field",3,3,60,19.9779623464222,20.8439133165151,99.1560866834849,1148.53690909091,382.423785388239,399.000062898485,1898.07375528333
"166","Basin","ZONE 4","Oxygen_Dissolved_Field",3.16,3,60,19.9779623464222,20.8439133165151,99.1560866834849,1148.53690909091,382.423785388239,399.000062898485,1898.07375528333
"167","Basin","ZONE 4","Oxygen_Dissolved_Field",3.22,3,60,19.9779623464222,20.8439133165151,99.1560866834849,1148.53690909091,382.423785388239,399.000062898485,1898.07375528333
